,0,1,2,3
0,0.00012992219811060188,0.050626574376585826,0.00022203082539497103,0.00022490887110578788
1,0.0001538845866901006,0.00041310538398113485,0.05625174930731762,9.894276460171143e-05
2,0.00011655986827022467,0.0004134146128170373,0.07964067034079186,7.181336224735936e-05
3,0.00016259581483474316,0.00021392244831797228,0.08848963371199103,0.00015111469893877333
4,0.0001249752996782118,0.00040604145181174004,0.09832181523554565,3.189407570251017e-05
5,7.601514252420947e-05,0.10924646137282856,1.082156050151727e-05,2.374482011338165e-05
6,7.375538106611797e-05,4.959472249634001e-05,0.14985797170484055,4.422732768442303e-05
7,6.8644045147104e-05,0.00017158496842394665,0.16650885744982297,3.694089595474432e-05
8,9.50736453588482e-05,0.00012203636509201503,0.0001758674510417005,0.00024183242455673323
9,8.291280718297059e-05,0.00019206582960672793,0.049579887855198304,0.00020957654451737886
10,8.19859244789378e-05,0.00015832920055730427,0.0013148624666565138,0.0003244761661289942
11,1.0525236234756685e-05,0.000287612374416289,0.0003316182586236191,0.002410746098057029
12,2.6666167528375878e-05,0.0056154020353485525,0.00018399106840302854,2.566496116985188e-05
13,3.376452742727497e-05,0.1213849570809207,1.843235070517302e-05,1.2329947957796887e-05
14,0.00011696575554852782,7.304310380974726e-05,0.1348721745343564,0.00010775577377397446
15,0.23568539689617804,6.460772548914924e-05,8.066112101381214e-05,4.879287927796104e-05
16,3.957415977592327e-05,4.570768804976237e-05,8.522747535815185e-05,5.894286154335806e-05
17,4.010069864104356e-05,5.5201479671961306e-05,0.00017327171209905728,0.000160494337141065
18,6.83162187853628e-05,2.3338461487530653e-05,3.058002550096691e-05,0.0003003928221167725
19,0.0,0.0,0.0,0.0
20,1.2271475053166819e-05,0.006541874002398683,8.182672416796164e-05,3.272371847979011e-05
21,5.327589778281073e-06,7.43851272353407e-05,0.00013937913159776206,0.013659818534730056
22,8.070052860623448e-06,0.26929225407996726,7.334440312724271e-05,5.615550193197055e-05
23,0.315427629536003,2.1616425467929986e-05,0.0003938132868772728,2.1329758147789894e-05
24,2.45128405491235e-05,1.4149467484875463e-05,2.582154688631039e-05,2.4406275135992185e-05
25,1.3054338807121136e-05,1.9306313792878666e-05,3.2479920060523616e-05,1.9067834356953467e-05
26,1.6605409896611185e-05,8.085504955471073e-06,3.4862441517814685e-05,1.1892408263524993e-05
27,9.840301686875862e-07,2.3138418841557887e-05,4.380264622712679e-06,1.4728253632295315e-05
28,0.0006135561296730952,2.2488646566995492e-07,3.687281805292691e-05,1.4547166956465503e-06
29,0.0,0.0,0.0,0.0
30,1.5284331486084694e-05,5.4004089489830687e-05,1.0097379000000006e-07,0.3960689787808127
31,0.0,1.0564148413269004e-05,0.43114592758643056,3.733868058404017e-06
32,7.240329371406824e-06,1.5006133043212663e-06,4.22344653305791e-06,6.055368935019269e-06
33,3.879279844460126e-06,1.4149424090798837e-06,7.332075318154666e-06,4.63640458019293e-06
34,2.910707547576383e-06,4.764664601490728e-08,9.513036115653711e-07,3.889726471186374e-06
35,0.0,0.0,0.0,0.0
36,2.7950883296095834e-08,1.4283589644314061e-06,3.2051724904057945e-05,1.2500182200579426e-05
37,0.0,0.001966963202427682,7.597339503728602e-06,9.48160909992826e-06
38,0.0,0.0,0.35646208090273124,6.0820994603356106e-05
39,0.0,0.5782812029111638,0.0,0.0
40,1.6201852500665724e-07,3.338339408270483e-09,7.078181938877001e-07,6.339413851205521e-07
41,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0
44,2.3502244212933432e-07,1.9036817812476082e-09,0.0,1.5947951430204828e-07
45,5.7681850785491784e-06,2.1152019791640092e-08,0.0,0.0
46,0.0,0.0,0.0,0.0
47,0.0,0.899999999999999,0.0,0.0
48,1.190654289491937e-08,1.314575522177489e-10,1.740790158458936e-11,2.3783425161739937e-08
49,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0
55,0.9999999999999996,0.0,0.0,0.0
56,1.4599443664449182e-09,1.469566782887505e-13,2.2956288792714514e-09,1.1828434629020606e-11
57,1.287802326197398e-10,1.1590220935776581e-11,1.1590220935776581e-11,0.0
58,0.0,1.17072938745218e-11,0.0,0.0
59,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0
