0                      ,1                      ,2                      ,3
0.020655513102803086   ,0.02059596289298373    ,0.0206823341841246     ,0.06821472742517054
0.023308383501662637   ,0.023450919606408292   ,0.023395596927102618   ,0.07579414158352274
0.03252596403963982    ,0.08421571287058074    ,0.0329560259958091     ,0.03214369628024921
0.040624271298897084   ,0.040661294860316693   ,0.09357301430064521    ,0.04006495348537158
0.05005215608161099    ,0.0498598729094166     ,0.05006257005586488    ,0.10397001588960572
0.06255173321155046    ,0.11552223987733962    ,0.0627350489415747     ,0.06182759163883581
0.07543834097409449    ,0.07501621027957846    ,0.12835804430815506    ,0.07583554697290573
0.08236405705972476    ,0.0825885140415801     ,0.08298718969901844    ,0.08292241622095237
0.017801741154321194   ,0.015186631958275146   ,0.016048921259869325   ,0.01973897950890236
0.021044999332351974   ,0.019181605552491265   ,0.020592041429382413   ,0.024309205994434584
0.030842264143477238   ,0.026645478440901982   ,0.03232960195599552    ,0.031007964722266638
0.02658086769664457    ,0.023481427541668255   ,0.03587953298799879    ,0.04623678249846365
0.05082104221239431    ,0.050151114682836916   ,0.04980864176936862    ,0.05089190557503262
0.06787650720457755    ,0.06787802433370568    ,0.07422884583684457    ,0.06781751901228024
0.08855536223864059    ,0.14262004923128324    ,0.0905447813149021     ,0.09065904704022006
0.09621562004621474    ,0.09173207132905684    ,0.09191558503231569    ,0.09076528541814434
0.01290371468199379    ,0.010180683187943674   ,0.011007411600502644   ,0.01797988269501099
0.012298443407701296   ,0.009950081191834572   ,0.012413599570439733   ,0.02127037185636771
0.01905017067777888    ,0.006985189485982281   ,0.007180900080398982   ,0.007923335510108898
0.0                    ,0.0                    ,0.0                    ,0.0
0.03611075758756776    ,0.0373219151291571     ,0.04151687105782163    ,0.04064197247075247
0.06047078349905799    ,0.04619416371367029    ,0.072411181700992      ,0.06499485021972308
0.11420140886615313    ,0.11995658616216087    ,0.15846672136809237    ,0.12014166453619768
0.1343923596428951     ,0.16378707973949566    ,0.13354758076680504    ,0.13442433474086588
0.006162469289697051   ,0.0036415994993279645  ,0.004681985399202602   ,0.009306400121218247
0.004918285485603041   ,0.0028511791652931487  ,0.003034479013247414   ,0.012635572582822148
0.003966392253354234   ,0.0031464525647487878  ,0.0037824387939030687  ,0.013014478225738584
0.0026095874981918875  ,0.0033462096671674816  ,0.017935384251110603   ,0.009125474652825205
0.021282272102973142   ,0.013899680291795903   ,0.014578211424738703   ,0.029066764940426513
0.0                    ,0.0                    ,0.0                    ,0.0
0.1014365521078399     ,0.15657564567233795    ,0.2065066065774475     ,0.15842289949395896
0.19438823904671296    ,0.2386908456954157     ,0.19046070196797618    ,0.1931579999853134
0.0017878289128084555  ,0.0003632138510706463  ,0.0007121765147338623  ,0.0009271478652581103
0.0007786685942957703  ,0.00010626585658271344 ,0.00030419328285353966 ,0.002825732706527098
0.00029059848863053744 ,0.00014025895555394276 ,4.904686359284747e-06  ,0.0011696088285425548
0.0                    ,0.0                    ,0.0                    ,0.0
0.003493789656593263   ,0.02181260327468168    ,0.045768112215108146   ,0.025846240098723328
0.018430025228611563   ,0.03019826119998724    ,0.05853838286975533    ,0.09424349148842688
0.0874484434052103     ,0.10614568562994892    ,0.25577962979863667    ,0.16755581641736775
0.2879387541469912     ,0.27725479947884896    ,0.43716776114741274    ,0.2632099355454159
1.1826573100637346e-05 ,9.639703836542015e-07  ,3.3488881910609454e-07 ,0.0005367417134043356
0.0                    ,0.0                    ,0.0                    ,0.0
0.0                    ,0.0                    ,0.0                    ,0.0
0.0                    ,0.0                    ,0.0007284827724216418  ,0.0
1.1144070654132356e-06 ,8.994822101647812e-05  ,0.005648451799295135   ,0.023661027050459055
0.02171456171554198    ,0.0005500249846686017  ,9.870569021843922e-05  ,0.017056828417272227
0.0                    ,0.0                    ,0.0                    ,0.0
0.3940202807034143     ,0.34392105390161265    ,0.7002697594728996     ,0.3796262809348603
3.0644469938256874e-10 ,3.89903037084158e-09   ,3.2986988453109058e-06 ,2.9917409771813675e-11
0.0                    ,0.0                    ,0.0                    ,0.0
0.0                    ,0.0                    ,0.0                    ,0.0
8.096758893474955e-05  ,0.0                    ,0.0                    ,0.0
0.0                    ,0.0                    ,0.0                    ,0.0
0.0                    ,0.0                    ,0.0                    ,0.002337625889696862
0.0                    ,0.0                    ,0.0                    ,0.0
0.12364884413158482    ,0.7326925333302579     ,0.8481044864727338     ,0.6111965838008817
2.8001751008394834e-10 ,4.766841823183936e-11  ,2.466104917456993e-13  ,3.1113001836593608e-09
2.7743500372863157e-10 ,0.0                    ,4.7441385637596e-11    ,2.687791146009498e-19
0.0                    ,1.4560009253925707e-18 ,0.0                    ,0.0
0.0                    ,0.0                    ,0.0                    ,0.0
0.0                    ,0.0                    ,0.0                    ,0.0
0.0                    ,0.0                    ,0.0                    ,0.0
0.0                    ,0.0                    ,0.0                    ,0.0
0.0                    ,0.0                    ,0.0                    ,0.0
