,0,1,2,3
0,7.157963734295383e-13,2.6898041864901284e-07,3.226017290252837e-12,3.387424924573281e-12
1,8.565886420279166e-12,1.587451599757173e-11,6.724510466224706e-07,1.461612976190578e-11
2,4.3104378714459676e-11,1.8682921559378622e-12,1.8633021465932447e-06,4.888751066588543e-10
3,4.2938161324817e-11,7.432062424976249e-10,4.658255366483102e-06,7.497034586116464e-11
4,1.2446419250447518e-08,4.446689203156509e-10,1.1645638416207751e-05,8.585686393722696e-09
5,1.0450060397018395e-09,1.3420770870692834e-09,5.462285108587992e-05,2.008787098146212e-09
6,1.0441019674896865e-07,1.0991667802604154e-07,2.7437206763734985e-06,3.0819005345270056e-08
7,7.142205140441422e-09,0.0005167629315423483,4.748955983795669e-09,7.27891038350603e-09
8,5.68137810784612e-14,3.6004391352071244e-14,2.3855432674156012e-14,7.393906878876463e-08
9,4.721439628815503e-13,5.355087137594203e-13,1.445455520780494e-08,2.530062383047786e-13
10,1.0599264408822963e-11,8.983137870421892e-12,6.3385000510767655e-12,2.1816331931694275e-07
11,4.127393879385302e-10,2.823966184742509e-10,7.518709516345396e-10,6.843549370809873e-06
12,9.416362591618898e-10,4.5861679060640175e-10,3.086094180295054e-05,6.871937480193064e-10
13,2.974979784384648e-08,3.5574434492717237e-08,5.59021043722033e-06,4.8483801938989695e-08
14,2.690013246462932e-08,1.1975948927438185e-07,0.0003371083640302936,1.499188241626852e-08
15,9.676795441482637e-09,0.0014642902105179044,1.1302725207082899e-05,1.4617262068667147e-06
16,2.907684836783511e-14,1.8235368288033356e-14,1.7392752929392865e-14,2.6136849789906464e-14
17,2.589703726020788e-13,2.498056043489356e-13,7.593345229357108e-09,3.9050494731720784e-13
18,4.944681367793651e-07,2.1652968258574735e-13,9.129378308600975e-13,1.1130870215739896e-14
19,0.0,0.0,0.0,0.0
20,1.576029601888896e-09,1.752607518799294e-10,1.852612467786208e-08,0.00025411588608376134
21,5.050802954179032e-08,1.010066251678747e-08,2.083507904846677e-09,0.0006893619054132988
22,1.1813343002981695e-07,1.118094039207128e-07,0.0017234047635332468,4.641776841270454e-08
23,7.275332902006e-05,0.0006235662181275051,5.905940248939633e-07,9.77933581697561e-07
24,3.287543395777519e-14,3.530463382398415e-14,2.441606433015189e-14,1.4198376030308818e-12
25,7.70178917601557e-14,1.0966760011483796e-13,5.6604277867340537e-14,5.953044358065727e-13
26,1.680035492864276e-13,1.5726171524640155e-13,7.844480546946988e-14,1.4102501651929302e-13
27,8.533747417917584e-15,1.4209836169261197e-15,1.532336197279454e-14,1.8271534098803177e-10
28,4.074695312516373e-09,3.6216278224529326e-11,2.0827996549090298e-11,8.375723265385917e-11
29,0.0,0.0,0.0,0.0
30,3.1794322390606367e-07,2.675323776800929e-07,0.019560495871930435,1.845773563075011e-08
31,0.0010470291513253699,5.027611516665981e-06,0.053069951748783865,1.03299086963052e-06
32,1.1438027821520466e-14,1.0299578708596758e-14,1.3603632376747248e-14,1.935743401648679e-14
33,9.531739339231423e-16,1.5500184525992442e-14,7.53609850952206e-15,2.0816199897452206e-14
34,1.0515672459423073e-14,2.250998624477625e-16,1.7336092488293757e-19,4.69539287560674e-13
35,0.0,0.0,0.0,0.0
36,3.7149111457484814e-08,1.1048949094756212e-10,1.1375426435065477e-07,4.9544795155010876e-08
37,1.6059889961349753e-09,2.2392138530734956e-07,1.506471783570404e-07,1.4051220685801167e-08
38,7.729782096897009e-07,1.1414248981792789e-06,1.545078540811051e-10,3.2182635088065163e-06
39,0.00020376818188264654,0.1471129091577786,2.9120582541441604e-05,8.928567678476715e-05
40,6.289839949838963e-15,7.779071823194918e-15,1.0215139077403462e-15,1.233467956829551e-15
41,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0
43,0.0,0.0,1.4646572475424107e-11,1.6731608740511964e-09
44,9.088314857407661e-11,6.140373639302912e-12,1.2309159621874848e-10,1.7410140165693467e-07
45,1.4082492004176513e-06,1.0015056171198327e-10,2.161204663888082e-14,1.5079754549565806e-10
46,0.0,0.0,0.0,0.0
47,5.9234642017965025e-08,0.0011719545892481652,0.36778227289444654,0.001962088881055684
48,1.792860191846935e-14,1.4922964352080865e-12,1.069635979433897e-14,1.1669922925879826e-14
49,0.0,0.0,0.0,0.0
50,0.0,1.1016332476823564e-09,1.7525008933502047e-09,3.1277800982334675e-10
51,1.1606945384372693e-09,0.0,3.821316200188739e-09,0.0
52,0.0,0.0,0.0,0.0
53,1.0685555065940048e-10,1.6731581572264284e-11,3.133560856356452e-12,7.2111400591845974e-12
54,0.0,0.0,0.0,0.0
55,0.14604917637412812,0.00099211388488488,0.9194556822361163,0.051443003074622365
56,1.1744325803723306e-12,3.8033301417208016e-12,1.6221786617589108e-09,4.017359111509803e-12
57,1.0212121171552972e-11,3.946373920226523e-11,5.663710320762589e-10,2.9562607502586874e-11
58,6.72655661630387e-10,0.0,1.0442197074057847e-09,1.4134165255162984e-10
59,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0
61,4.1854350347959683e-11,0.0,0.0,1.919385154842984e-10
62,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0
