,0,1,2,3
0,5.3983215437921126e-06,0.051781548233798616,1.4827555849770033e-05,1.683958714315167e-05
1,6.182218948030412e-06,5.455202360967296e-06,0.05984453439540981,7.403243321190191e-06
2,2.034859886559594e-06,4.132379716148344e-06,3.3771309751021124e-06,0.13913444458333352
3,3.065082302069553e-06,3.7758866018352343e-06,2.1188306637717003e-06,0.15459382731481514
4,1.0371169967936398e-06,9.393218762573677e-07,2.632981743274867e-05,0.1717709192386836
5,1.1962747656378748e-06,1.9580228525303722e-06,0.1908565769318708,1.4085182184725383e-06
6,3.2041013381640387e-07,1.742908371247567e-06,0.009096179378210412,2.7706477821580154e-06
7,2.179590335551453e-06,0.0021712642164008243,2.0227280338596017e-08,4.911439660685277e-07
8,4.841283951354454e-06,1.7784465518699565e-05,0.056419416372776546,1.9383312045420347e-05
9,1.0273709005234634e-05,1.0995641991530072e-05,1.0207892670581594e-05,0.0747104977311309
10,4.877560705528898e-07,2.9345957066665075e-06,7.03451554531864e-07,0.12522100012500004
11,1.652418469646852e-06,3.055939028024376e-06,1.4517215689435098e-05,0.000833101441320145
12,1.1056909452006495e-07,0.0016775833417929926,2.114696187482343e-05,9.539846604420391e-07
13,3.2776815707488955e-08,6.914718674051988e-06,0.22491087175915286,5.685871651278598e-06
14,2.569265735222627e-07,0.34742262594761486,1.9408802749619254e-05,1.8276576939141066e-06
15,2.120931821972078e-07,4.001136382159374e-06,0.024641827222277188,0.0
16,2.2719454778068585e-06,1.4841232825316122e-07,2.5553181558352755e-06,9.487368565996542e-07
17,1.1268515008441109e-06,4.1408448394962354e-07,2.761293278722228e-06,1.2192191823273387e-05
18,4.907154118839382e-06,3.5470830825063314e-08,7.216523032710887e-09,7.882033911627369e-07
19,0.0,0.0,0.0,0.0
20,1.2581969653646635e-06,0.005996535031857784,3.581305158892385e-08,2.5492351968848833e-06
21,5.100210942125709e-07,8.31101998753749e-08,1.1065233846406964e-07,0.1936428354238674
22,6.064368595061371e-08,0.3860251399417946,1.1034263997164607e-06,6.128301762398204e-08
23,0.0,0.11272022145577583,1.5603724451092966e-05,0.0
24,1.452703806446841e-07,3.2709778547675736e-08,7.690087749764767e-08,1.8997918242692576e-07
25,3.389154031261589e-07,9.231557719561651e-09,1.4064018871969022e-08,7.836887648525929e-08
26,3.457180428548938e-08,8.931637936914519e-09,3.0676169952747317e-09,3.596050275822696e-08
27,1.4112971536655006e-11,3.288771071975441e-09,1.3360200272009416e-05,3.3416036970838805e-12
28,1.9084504363423908e-11,5.232782340797356e-12,8.765489716663569e-14,0.00032660066827050704
29,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.4334239952237481
31,0.0,0.0,0.567218505173047,0.0
32,1.727971923951365e-08,2.1384993732446302e-10,8.531532492326234e-09,8.407022045375383e-10
33,2.8739789954723576e-09,1.368948479619626e-10,9.421068399714678e-09,5.6295834779526665e-09
34,8.281340347167059e-11,6.423021168018145e-10,4.5885986464721195e-11,3.6517569932619496e-10
35,0.0,0.0,0.0,0.0
36,2.4687320477983837e-15,3.799378621561714e-17,0.0,2.592006084141176e-12
37,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0010120321105837303
39,0.0,0.0,0.6869646340429134,0.0
40,2.6242503903635394e-15,0.0,0.0,1.4720971000352273e-11
41,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0
44,2.2218588430185457e-16,0.0,0.0,2.2218588430185457e-16
45,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0
47,0.0,0.899999999999999,0.0,0.0
48,0.0,0.0,0.0,1.6356634444835861e-12
49,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0
55,0.0,0.0,0.9999999999999996,0.0
56,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0
