,0,1,2,3
0,1.61881692337145e-05,2.5168632443091496e-05,1.374731729252388e-05,0.1321817194804833
1,1.0080343338192729e-05,2.0346304695334587e-05,3.983580026290736e-05,0.14686857720053714
2,1.5077587700847335e-05,0.16318730800059694,3.17970955721871e-05,8.288280383306614e-06
3,6.003934488285274e-06,1.324940242295426e-05,0.1813192311117745,2.7053672136973364e-05
4,1.7078773519923368e-05,1.526847227288927e-05,0.20146581234641622,1.6630983783057346e-05
5,2.1513308856599674e-05,3.241817570726815e-05,0.001487435718568046,4.180090299975782e-06
6,1.6854781741770755e-05,4.935993016936414e-06,0.26405081023213073,2.5866250130549224e-06
7,0.0015309697385952625,4.108489062324673e-06,2.3311981516515106e-06,1.8234199276848267e-06
8,1.0324381617587799e-05,8.279722848301526e-06,9.902042886460302e-06,1.2654808814379442e-05
9,9.1697806834414e-06,1.4168821010453953e-05,2.0432526461688504e-05,1.3712865292709651e-05
10,1.0593428240742856e-05,2.1891615657075285e-05,4.225877700746818e-05,8.608938748783915e-05
11,1.4317799267102933e-06,3.983220699272584e-05,1.9938114018475835e-05,0.0005216598376229487
12,3.7946737275392342e-06,4.9854130684314525e-06,0.22620318796166455,4.4030333485776907e-05
13,3.576150013316084e-06,2.439743166452506e-06,0.2960302972491332,1.6483769215558122e-06
14,4.452399016308018e-06,7.123444351369012e-06,0.3289225524990371,7.015072319648857e-06
15,3.0087708039192352e-05,0.006140552492514933,1.708234138271877e-05,7.215987441708371e-08
16,2.3632004551859103e-06,1.6552217731225379e-06,3.336017951990143e-06,4.8136527645142705e-06
17,4.72066133937567e-06,1.5853461789457221e-06,2.9256083265519935e-06,4.4402594121961925e-06
18,1.0599473175824663e-05,1.3135266689513842e-06,3.178192590317488e-07,6.05176227281837e-06
19,0.0,0.0,0.0,0.0
20,1.0110912194575088e-07,1.597514189903013e-06,6.780476209539085e-06,0.0005624040570204817
21,6.880015133889324e-07,0.0033380447990991593,6.947110404872433e-06,2.135424014189763e-05
22,4.513841117638555e-06,9.118740915299197e-06,0.45674632606682775,2.7903006849604343e-06
23,7.853327122626093e-08,0.4025729315714148,9.599140685956079e-06,0.0
24,1.1852519133227418e-06,5.332741670869371e-07,1.0157062523671004e-06,1.3001514245861786e-06
25,8.568686533425313e-07,5.690665570734559e-07,9.126933647374676e-07,1.0157317440205404e-06
26,1.0809350914361413e-06,6.03123936730881e-07,5.652139856196869e-07,1.1467409136166692e-06
27,1.4596555893183345e-07,1.6559657743729836e-06,2.0695622863350314e-06,1.9654573113577107e-07
28,2.1361611113776432e-05,6.123834117580178e-09,1.1465164978548056e-05,6.315519323285704e-06
29,0.0,0.0,0.0,0.0
30,0.0,0.6019266055045853,0.0,0.0
31,0.0,0.6688073394495397,0.0,0.0
32,3.226280078737729e-07,1.284548993479604e-07,2.7893782411047425e-07,2.0998261071202296e-07
33,1.1464014926091039e-07,8.240474780657792e-08,1.921924646316543e-07,3.384287293020266e-07
34,2.506785126149683e-07,3.8276108778413444e-08,2.3946912306840194e-07,9.343474874032992e-08
35,0.0,0.0,0.0,0.0
36,7.235639833570115e-10,5.5418202448816407e-08,7.601948209714184e-08,9.648269707539764e-06
37,6.841753388742766e-09,0.0017269505530646398,0.0,7.601948209714184e-07
38,8.522628604001788e-06,0.0,0.0,0.05029983450616002
39,0.0,0.8099999999999987,0.0,0.0
40,1.8125996130752722e-08,2.4650043009680823e-09,1.2685158646486958e-08,7.881706655612264e-09
41,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0
44,0.0,0.0,8.683442736785787e-07,0.0
45,0.0,0.0,0.0,1.4287699804328227e-05
46,0.0,0.0,0.0,0.0
47,0.899999999999999,0.0,0.0,0.0
48,2.645405069648935e-09,1.1678173309225142e-10,7.338766384644517e-10,1.8453310653756618e-09
49,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0
55,0.0,0.9999999999999996,0.0,0.0
56,2.532123714861229e-10,7.205450430874335e-12,7.851352463157676e-11,3.716997482911087e-13
57,3.9864291210314594e-13,1.2906346037557441e-14,3.788202513143586e-15,7.137670563248551e-12
58,9.557397949521503e-16,3.587786208928314e-14,0.0,0.0
59,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0
