0,1,2,3
0.013825633521234386,0.014623284739866668,0.009056169523300786,0.05236350967308415
0.016244263592247194,0.03328500323142319,0.018895156948122552,0.058100358716945036
0.023326854997245416,0.06450761249083976,0.023513742660694375,0.022849024207914813
0.026799317793556158,0.027027418083628133,0.07164885059976674,0.02677113152292252
0.027934874154572516,0.028549843957965365,0.028874006633791333,0.0795962232665681
0.048835808503523565,0.0884332913100398,0.034900995441771256,0.0348952770388649
0.03908937175192823,0.03825022499670296,0.09825564436299526,0.04490255621589052
0.08102094701519297,0.03984971483276099,0.03984770296697525,0.03990329365961553
0.009583902036149406,0.011571718381212306,0.009724319676977967,0.015172545459734649
0.012948907539939837,0.01843312709594502,0.03249435907141435,0.010233656547399408
0.01114938211315677,0.015568833154926553,0.015423778102078357,0.026790629155233836
0.021430519740497023,0.020063130058622126,0.01565038715362798,0.042739588370264724
0.02413003263179705,0.023220369638570278,0.026531951406468638,0.04747049795375043
0.032715254542487845,0.03493012566224286,0.03567547941021174,0.08861752092684903
0.07071448663444097,0.044406260755480716,0.13372170021374571,0.043577520642909144
0.10990688414738983,0.04571830951334886,0.06510500960649412,0.04378267911577094
0.006607696985579318,0.006026818561562901,0.00544642494158289,0.009433023557059715
0.015233868211058144,0.007603833784369836,0.007398004359918339,0.006681331637309209
0.005165671820512479,0.0053211457227244005,0.004142246607742719,0.004243059665536846
0.0,0.0,0.0,0.0
0.008707882591072448,0.006690597520221497,0.022148260131046257,0.008085028259603945
0.029460202906575833,0.014471729723566612,0.03182173940597818,0.0999633509840297
0.04889014121058922,0.05168460054726801,0.15902267003510337,0.052991013477658944
0.06264067092876167,0.11795274176044385,0.229950102978501,0.1134303664097363
0.0036621732280553,0.0037596988264578476,0.003698305709708478,0.007906213827591482
0.003516561168036738,0.004746747483277406,0.004853879506117805,0.006958380973104443
0.004285710804256319,0.0034146447269934803,0.003914914311435365,0.0036823130427800083
0.0020653423022090923,0.004094699785868485,0.0010967638776725832,0.0010032130716872592
0.014622270584285387,0.0025551352873746155,0.0031652667863893784,0.003952991928265653
0.0,0.0,0.0,0.0
0.012293490327221006,0.0510564140804618,0.235329903939615,0.06899995810886904
0.09058567745975049,0.10100587885743645,0.3499339630374705,0.08817540279833287
0.004802087226060938,0.0029415212359527433,0.003386262840857912,0.003592327956492316
0.0029666648679540276,0.0028778275212695843,0.0017067855960587015,0.006072751388180998
0.004371617955783539,0.0008267733104433423,0.0004698094431199243,0.0018091871884732044
0.0,0.0,0.0,0.0
0.008717444363827879,0.004312845995000058,0.017718130854575465,0.022543217226065993
0.009464243901787576,0.01442332860780858,0.06430566698709315,0.012719822509552704
0.1358994104672814,0.03770052867348099,0.1281430743843221,0.20137703574381213
0.21068600002600935,0.22547570264816405,0.5048898535252433,0.19266670633513816
0.0025971441730370626,0.0025639589644025395,0.003039487864279302,0.001818067239030054
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
3.587991951805869e-05,0.003443180709930178,0.00030180426507056383,0.0009404479781501469
0.008361646104341054,0.0034830830305758857,0.00827576470376419,0.016373283428126422
0.01272402594773659,0.12438960498710461,0.011986722124481904,0.011571113526032137
0.0,0.0,0.0,0.0
0.12118944698588778,0.08500338132255947,0.7205592923582543,0.17855272801006744
0.0022059697749109448,0.001282368700033828,0.0016020842418477184,0.001548876185600178
0.0,0.0,0.0,0.0
0.0,1.923560396207265e-06,9.012409481438314e-06,1.4144158011261778e-05
4.13552525699995e-05,3.713022940515438e-05,0.0,0.0012668226149386843
0.0,0.0,0.0,0.0
0.08516491457538294,0.0015585015481902368,0.0032823401984219086,0.002324757538906235
0.0,0.0,0.0,0.0
0.2816955593468483,0.3256016935280621,0.8947745168217609,0.5229541297378153
0.002071600570830367,0.002043465468334193,0.0020200683045469904,0.0020116000097089694
0.0009293660319975081,0.002463024561958665,0.0003487560975367512,0.0005368596928113029
0.0006655408467650542,0.0006841090761032737,4.187342359090644e-06,0.0007936398663328347
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.004184763912423162,0.039026061466338496,0.5492497934107696,0.0
0.004046451265732481,0.0,0.9533440000000001,0.0
0.0,0.0,0.0,0.0
