0.25,-0.3,-23.5620088076975,-3.90744892549434,5.0,200,2.998764313715739
0.25,-0.3,-4.15847830004865e-659,-1.59131810203658e-61,1.0,200,1.594503924062678e-61
0.25,-0.3,1.80105353175157e-10,-1.05403165366651e-5,0.1,200,5.553374840752618e-07
0.25,-0.3,0.0343122782643280,-0.111209241001932,0.01,200,0.0006567653653260248
2.8,0.5,7.36696118014727,11.1826342571551,5.0,200,1.7568777165579614
2.8,0.5,-1.17854644112649e-640,1.09585115427739e-59,1.0,200,1.098045050482146e-59
2.8,0.5,1.98140669757011e-8,0.000154880993149003,0.1,200,8.160212612749273e-06
2.8,0.5,1.60134908243885,0.906944335439677,0.01,200,0.008017474185344892
-4.4,4.4,23.2950541392895,9.22467829378638,5.0,200,3.169204001191895
-4.4,4.4,-3.14002263389554,4.43844448092071,1.0,200,0.0
-4.4,4.4,-3.14002263492486,4.43844274541812,0.1,200,9.143787737568035e-08
-4.4,4.4,-3.33488599768187,4.42057560617235,0.01,200,0.0019585242562532674
0,2.5,0,1.60388964112955,5.0,200,3.2077792822590983
0,2.5,0,2.65016118347130e-60,1.0,200,2.6554668114662376e-60
0,2.5,0,0.000122454619083352,0.1,200,6.45176448886434e-06
0,2.5,0,1.19041520336033,0.01,200,0.0052972620802991255
-2.3,3.4,37.2552604360888,-9.59310802434633,5.0,200,2.797095880901548
-2.3,3.4,-3.14002263389554,4.43844448092071,1.0,200,0.0
-2.3,3.4,-3.14002263267826,4.43840158002265,0.1,200,2.260304155801982e-06
-2.3,3.4,-2.98286351807440,3.99643420421077,0.01,200,0.002628140936015541
2.5,-4.5,-12.5766133875314,1.60165342538905,5.0,200,3.2057450138325603
2.5,-4.5,3.14002263389554,-4.43844448092072,1.0,200,0.0
2.5,-4.5,3.14002263344531,-4.43844673211974,0.1,200,1.186081298337178e-07
2.5,-4.5,3.05122018512201,-4.46210613913780,0.01,200,0.0009038985104704093
-2.1,-2.0,45.0865870640969,7.17195197145072,5.0,200,0.5567671739841017
-2.1,-2.0,-3.14002263389554,-4.43844448092071,1.0,200,0.0
-2.1,-2.0,-3.14002261339827,-4.43819497301330,0.1,200,1.3145729945842123e-05
-2.1,-2.0,-2.23228659896948,-2.69913899750895,0.01,200,0.004827350295550173
3.0,-0.5,43.1274982200497,-5.52713500253753,5.0,200,4.218390630912184
3.0,-0.5,3.14002263389554,-4.43844448092071,1.0,200,0.0
3.0,-0.5,6.39790598202800e-7,-0.00125925078727295,0.1,200,6.634615339297599e-05
3.0,-0.5,2.42427326184352,-1.18710595791426,0.01,200,0.005918608594683845
1.0,4.0,-20.4728101372276,1.96767122057934,5.0,200,1.863075504559731
1.0,4.0,3.14002263389554,4.43844448092071,1.0,200,0.0
1.0,4.0,3.14002263042361,4.43840877676508,0.1,200,1.8811320308321851e-06
1.0,4.0,2.60751257608407,4.09643168053958,0.01,200,0.005175062245463192
-4.0,2.0,-10.6256244931892,9.58333130512129,5.0,200,4.119114087340216
-4.0,2.0,-3.14002263389554,4.43844448092071,1.0,200,0.0
-4.0,2.0,-3.14002264084612,4.43826334000866,0.1,200,9.543704336527199e-06
-4.0,2.0,-3.78025605465523,2.92780395900898,0.01,200,0.005735749611773042
