0,1,2,3
0.016643082152998312,0.01409575574528895,0.006305356437484115,0.1510288742448347
0.017801516125553623,0.01707726458338848,0.1678098602720387,0.015773923872549736
0.0193950820893727,0.18645540030226537,0.027270402123956417,0.024341999927933386
0.018920666754075673,0.016490807116583982,0.015075154910196746,0.20717266700251724
0.047351099066753555,0.05231836476882792,0.2301918522250193,0.04188921115483867
0.019409140247801913,0.027209067012507235,0.08575086562269095,0.030607671166929164
0.03082734600560752,0.030974278418651996,0.10409611400491164,0.028663788325283008
0.08826617238642294,0.033303516314595646,0.04004031410549824,0.024195528089720218
0.002895979921460779,0.0029239413990413106,0.002550912848805061,0.016231343041938098
0.008166145258273586,0.005978169985710242,0.021637262095467506,0.006289791311923176
0.010885759288085134,0.012060390859336256,0.025441104727032347,0.014234915506772724
0.002798501115709089,0.02813795977981907,0.0056522971993767605,0.012865488637485975
0.03483852851736513,0.03425897806409091,0.278787909916968,0.041526373328091115
0.056296280587797363,0.3097643443521869,0.04072320722854644,0.04034859155401276
0.04754571346355325,0.34418260483576346,0.06622242906819222,0.042744390765044694
0.18306844002597097,0.08166244619523808,0.06363256811278839,0.054965209986044594
0.0027302859781834074,0.0021173985594193446,0.005900715688107129,0.0021567019963417804
0.003414764635328908,0.0025460136072182962,0.01828025993539588,0.002554648552455255
0.02190793710746462,0.0021337647074593296,0.0035755262042749003,0.004926453103625168
0.0,0.0,0.0,0.0
0.011903204728261091,0.01850438390897379,0.062040666561538005,0.016507136589051022
0.018566351668019343,0.022090882946024654,0.03975206532315396,0.08020225878942014
0.10671465337102012,0.38242511648418187,0.07879290293304889,0.08138978927353432
0.42938193581245454,0.11555624118704684,0.11569674961274105,0.11512068804175096
0.0015750882032146418,0.0017226533612599447,0.0019148815536912944,0.003568114390035486
0.001820257934973901,0.0021487819695125278,0.0022986169254917673,0.009752435793343377
0.0038691499475134936,0.0026500768406681487,0.0031240024064699435,0.009904424287159161
0.0006535408448215248,0.01184010425542558,0.0029566277464359567,0.00302058530972036
0.01247656115301914,0.0022679378249597926,0.02533852684176025,0.005701697652783319
0.0,0.0,0.0,0.0
0.10656694494548405,0.11873040074585439,0.2754558047595224,0.08981183518786807
0.5619286944510751,0.1825853413270217,0.18481028650281814,0.1508349549723098
0.0006804554859056807,0.0003035160104866937,0.0006817635476703055,0.0013275906138584838
0.0003369933479613046,0.0005005163010039716,0.0008257200637642668,0.00130514616095666
0.0005904595177366042,0.00038565577446794685,0.0020677193945371902,0.0005023703461370208
0.0,0.0,0.0,0.0
0.007154533863900685,0.050043563003255645,0.012069624264965065,0.017411031785861016
0.014263801183180951,0.09570397922358465,0.05277343940054895,0.04247198507796832
0.03783196348308754,0.059729431993583014,0.03621352271104205,0.40161338611538017
0.630926213294225,0.2613164958060432,0.25451868920852716,0.26388013240701663
8.547323563422384e-06,2.766042305773047e-06,0.00022392471252899763,1.833245759259094e-05
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0003211030766153785,0.009656446043214988,0.0,0.0
0.0062980547712795125,0.006365524181703637,0.007120663682230426,0.021918795881366502
0.040113855539505784,0.0022914178041974404,0.005756438977814681,0.0031773171962124905
0.0,0.0,0.0,0.0
0.4055064785939139,0.26436673211888767,0.8256880733944947,0.2210467465756343
1.4743612826967693e-07,1.5939448878672384e-10,5.149031494316885e-05,2.2877710237533e-07
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
3.4300259548845507e-06,0.0,0.005518568969280408,0.0
0.0,0.0,0.0,0.0
0.015405245472737458,0.0,0.0026686490884527143,0.0018525750358623174
0.0,0.0,0.0,0.0
0.6044756632107003,0.37331701955560925,0.9999999999999996,0.35982811695548217
7.934841489979258e-09,5.601751372918229e-10,3.7764137281805217e-13,2.3152944332641778e-07
1.215835390045359e-09,1.215835390045359e-10,1.215835390045359e-10,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0005183987974946185,0.0,0.023392762954300164,0.0
0.0,0.0,0.025418658283290006,0.0
0.0,0.0,0.0,0.0
