,0,1,2,3
0,0.007474459312865804,0.007867968530423184,0.007334316677194752,0.008429389372791729
1,0.008424132913710015,0.010267738546747694,0.010607030559858923,0.009518934406174422
2,0.011718823421570355,0.014092459440602627,0.013902122062698086,0.013814456136893319
3,0.017755397563122652,0.02072349362741287,0.020558554851877,0.022546230771824053
4,0.02660793506155571,0.03170656093041648,0.03104371817724357,0.026978917190042733
5,0.037777618584232994,0.04539422445074244,0.04816666816095754,0.04056446178608176
6,0.05133439092005278,0.05341434611242702,0.0695518559238141,0.050190002898898696
7,0.06088733937491064,0.06883389236089177,0.08023107516428478,0.05150438676752511
8,0.006114815015447017,0.00699251233664943,0.007215117797844541,0.007638470904300379
9,0.0071792722535920055,0.008531495350883444,0.009434013651903633,0.0091082652038759
10,0.009367292485141824,0.011291029389528513,0.012847972765496879,0.012702774825066092
11,0.00525102274829341,0.015066623327565478,0.014909262538931394,0.018958275144347603
12,0.024378645161563607,0.03484944572808717,0.035610076808768765,0.03402304224551595
13,0.04069983113026821,0.0593030448518648,0.05254007196343317,0.039659467914050894
14,0.06806307564563296,0.07582523203161722,0.08709741733860356,0.0624297460539147
15,0.10051763546196672,0.07028941247535789,0.08244082303864764,0.05588390002212286
16,0.005516539705673273,0.005337546546726337,0.005498408801494763,0.0058035598759076865
17,0.006397724039805683,0.005623461105959569,0.006979409059260173,0.006794012687160815
18,0.008050516507982287,0.003648147216824637,0.0073416403689694106,0.005116989899551416
19,0.0,0.0,0.0,0.0
20,0.014272804769615281,0.034158901678475365,0.03151628070774134,0.03986797540451996
21,0.01251906718130818,0.06006716679606522,0.02612824578604198,0.07676250926964953
22,0.0720696482342036,0.10715027326882476,0.10026279591861458,0.06527775770586834
23,0.08854054125884772,0.15883202035783486,0.1215504171634113,0.029202351726371187
24,0.0037571320659710457,0.0037855338072224614,0.003980417501811385,0.0041096539923096784
25,0.0035775642747533152,0.004569009214495277,0.005062633079597487,0.005268559280486286
26,0.0047094434463272414,0.0061379643954624545,0.006547339236677218,0.007131767030228069
27,0.0014598640519905082,0.008073292419031328,0.0073542439721387375,0.012810532628964663
28,0.022929418426287398,0.0037008865149530104,0.02138716154255469,0.00888201743466069
29,0.0,0.0,0.0,0.0
30,0.005467122914522869,0.037659839464203405,0.12813192490375072,0.022549027552376484
31,0.011668405243828608,0.018248426408161284,0.35321246661346856,0.0018798959784442969
32,0.002456563279741403,0.002553393818946308,0.0030031229459509343,0.002892029989866853
33,0.00217580069117257,0.0020755002304125867,0.0017270931389452356,0.0031034104291609082
34,0.0018102907112826443,0.0008971995603337183,0.0016507302379646684,0.0025437976958132633
35,0.0,0.0,0.0,0.0
36,0.010025245825386081,0.02118789132474167,0.022642108125979617,0.02814898081011162
37,0.0003211442705464132,0.04894247961727575,0.012703088152885733,0.05375542102215356
38,0.0004781304528436841,0.001132370556658109,0.00699884380216133,0.17378996115761705
39,0.4983336833202635,0.008245502116979126,0.009074116831622795,0.0007868905900982086
40,0.001646408414295203,0.0005828665560213236,0.001610460669497009,0.0011952829150554162
41,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0
43,1.2392744761674795e-08,0.0002645394803046255,0.00013104018655861864,0.0007902732629068653
44,0.009485006019273405,0.007811630209202036,0.006933420895803526,0.01382754987434745
45,0.02850937195583169,0.0019266684206071096,0.01831792703820067,0.014549505520396992
46,0.0,0.0,0.0,0.0
47,0.7170521416722737,0.0,0.0130897955176532,0.0
48,0.0010469647915492875,0.0003145789475098306,0.0009695791170913769,0.0006154273525078402
49,0.0,0.0,0.0,0.0
50,3.3976715262399614e-06,1.803224255560223e-08,1.3433571041789314e-06,1.529968489095654e-08
51,1.1799519924682212e-07,0.0,1.8888499865378437e-07,7.112459366161789e-05
52,0.0,0.0,0.0,0.0
53,0.004388017008923894,0.0,0.0032619620160879406,0.0031170947436439085
54,0.0,0.0,0.0,0.0
55,0.0,0.0,0.9461362868826527,0.0
56,0.0007300742961907896,0.0003838376922999277,0.0006043261938358152,0.000460305281443665
57,9.456577848761851e-05,0.00023610968176405946,7.241070060029297e-05,0.0002526490490338122
58,2.7460939158697013e-05,3.838305260488424e-05,5.1181537138168156e-06,1.1439035861609213e-05
59,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0
61,1.552747179373689e-05,0.0,0.0,0.00019169718263872704
62,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0
