,0,1,2,3
0,0.22876792454961012,0.25418658283290013,0.25418658283290013,0.22876792454961012
1,0.22876792454961012,0.28242953648100017,0.28242953648100017,0.25418658283290013
2,0.25418658283290013,0.31381059609000017,0.31381059609000017,0.28242953648100017
3,0.28242953648100017,0.34867844010000015,0.34867844010000015,0.31381059609000017
4,0.31381059609000017,0.38742048900000015,0.38742048900000015,0.34867844010000015
5,0.34867844010000015,0.43046721000000016,0.43046721000000016,0.38742048900000015
6,0.38742048900000015,0.47829690000000014,0.47829690000000014,0.43046721000000016
7,0.4304672100000001,0.5314410000000002,0.47829690000000014,0.47829690000000014
8,0.25418658283290013,0.28242953648100017,0.28242953648100017,0.22876792454961012
9,0.25418658283290013,0.31381059609000017,0.31381059609000017,0.25418658283290013
10,0.28242953648100017,0.34867844010000015,0.34867844010000015,0.28242953648100017
11,0.31381059609000017,0.0,0.38742048900000015,0.31381059609000017
12,0.34867844010000015,0.43046721000000016,0.43046721000000016,0.34867844010000015
13,0.38742048900000015,0.47829690000000014,0.47829690000000014,0.38742048900000015
14,0.43046721000000016,0.5314410000000002,0.5314410000000002,0.43046721000000016
15,0.47829690000000014,0.5904900000000002,0.5314410000000002,0.47829690000000014
16,0.28242953648100017,0.31381059609000017,0.31381059609000017,0.25418658283290013
17,0.28242953648100017,0.34867844010000015,0.34867844010000015,0.28242953648100017
18,0.31381059609000017,0.38742048900000015,0.0,0.31381059609000017
19,0.0,0.0,0.0,0.0
20,0.0,0.47829690000000014,0.47829690000000014,0.38742048900000015
21,0.43046721000000016,0.0,0.5314410000000002,0.43046721000000016
22,0.47829690000000014,0.5904900000000002,0.5904900000000002,0.47829690000000014
23,0.5314410000000002,0.6561000000000001,0.5904900000000002,0.5314410000000002
24,0.31381059609000017,0.28242953648100017,0.34867844010000015,0.28242953648100017
25,0.31381059609000017,0.31381059609000017,0.38742048900000015,0.31381059609000017
26,0.34867844010000015,0.34867844010000015,0.43046721000000016,0.34867844010000015
27,0.38742048900000015,0.0,0.47829690000000014,0.0
28,0.43046721000000016,0.5314410000000002,0.0,0.43046721000000016
29,0.0,0.0,0.0,0.0
30,0.0,0.6561000000000001,0.6561000000000001,0.5314410000000002
31,0.5904900000000002,0.7290000000000001,0.6561000000000001,0.5904900000000002
32,0.28242953648100017,0.25418658283290013,0.31381059609000017,0.31381059609000017
33,0.28242953648100017,0.0,0.34867844010000015,0.34867844010000015
34,0.31381059609000017,0.0,0.0,0.38742048900000015
35,0.0,0.0,0.0,0.0
36,0.0,0.47829690000000014,0.5904900000000002,0.47829690000000014
37,0.5314410000000002,0.5314410000000002,0.6561000000000001,0.0
38,0.5904900000000002,0.0,0.7290000000000001,0.5904900000000002
39,0.6561000000000001,0.81,0.7290000000000001,0.6561000000000001
40,0.25418658283290013,0.22876792454961012,0.0,0.28242953648100017
41,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0
43,0.0,0.3332367105102856,0.4782969,0.0
44,0.4304672099999979,0.0,0.5314410000000002,0.5314410000000002
45,0.47829690000000014,0.47829690000000014,0.0,0.5904900000000002
46,0.0,0.0,0.0,0.0
47,0.0,0.9,0.81,0.7290000000000001
48,0.22876780254539242,0.2058911241702549,0.0,0.25418658283290013
49,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.416083951538728
52,0.0,0.0,0.0,0.0
53,0.0,0.42523544999502433,0.0,0.5314410000000002
54,0.0,0.0,0.0,0.0
55,0.0,1.0,0.9,0.81
56,0.1004552034065665,0.20569349693048786,0.0,0.22876792425003017
57,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0
60,0.0,0.0,0.3004693684801631,0.0
61,0.0,0.0,0.0,0.4778884816572206
62,0.29847279004257077,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0
