,0,1,2,3
0,5.811645071825251e-07,1.612287615950549e-06,2.156107231788233e-06,0.011555368201461105
1,8.361300869687521e-07,0.012839298001623457,1.5075533301534285e-06,1.1277686706165986e-06
2,3.095044697999765e-07,1.0512487424249012e-05,6.154537797238204e-07,1.00925545712644e-06
3,6.68370688294691e-07,2.691708920938883e-06,4.625103858873435e-07,4.504696111246416e-05
4,5.581912057074514e-10,6.260663606738425e-06,0.0345076652391693,9.085975578673678e-08
5,0.000575529475430031,1.0093395407236401e-08,8.200621903229919e-07,1.74182642211482e-08
6,1.890817300820176e-08,0.0013007466083378703,4.354133512200779e-08,6.9901832566145396e-09
7,6.440731862311728e-10,2.466998938917984e-09,0.05908691402347908,9.772310529464739e-09
8,5.211785764366897e-07,6.141891742009924e-06,7.131654410547323e-07,9.740672629503796e-07
9,3.201828819189838e-07,0.014265886668470517,1.3527421001183564e-06,1.8431143746838785e-06
10,1.5260688683675264e-07,0.019869456754662312,3.1101308590875988e-06,5.5800608717164e-07
11,1.9660648286830216e-07,0.028587276562762977,4.874050506265263e-07,6.101707747276695e-07
12,5.690403184456167e-08,3.802959492440914e-07,0.04295360563891889,3.700387502737614e-09
13,1.6785637763876294e-08,0.04197289475705762,1.5726506057877398e-08,2.2999267835866997e-08
14,7.818145468020004e-08,1.7806332259852214e-07,7.118359182259447e-07,0.03743534500707278
15,0.09290767347084636,0.0,1.5535640971599759e-06,3.4519165569900026e-11
16,1.5018569223633938e-07,3.412234821904904e-06,1.0758602499208138e-06,5.107764504075925e-07
17,1.519829173611304e-07,2.1317544906180224e-07,0.012823587338847357,5.387794138186721e-07
18,3.5315703689618566e-06,2.7684601239371353e-08,2.0810827531067677e-05,9.240001305723883e-08
19,0.0,0.0,0.0,0.0
20,4.695479495278863e-11,0.0532583256737538,4.767098354973949e-11,4.6649988015759075e-08
21,4.65359712118817e-12,3.509500463999005e-06,3.5610781861953025e-06,0.0577594859121293
22,0.08498430171111418,0.0,0.0,3.3103655077650495e-06
23,0.0,0.0,0.11946372108627878,0.0
24,1.0255790394762637e-08,4.660924191051724e-08,5.467997303587966e-08,4.8313150422291133e-08
25,1.1516187133947518e-05,1.0787390616400535e-07,1.5301382372267174e-07,2.208018659578344e-08
26,1.9448816213041817e-06,2.551329479916098e-08,4.6798387595188606e-07,8.725281925784292e-08
27,1.898140459111865e-08,2.1653697588379576e-07,0.0,4.577029493102739e-07
28,4.669187038984977e-09,2.299471699704873e-08,2.2858685550954043e-06,4.1193265437924655e-08
29,0.0,0.0,0.0,0.0
30,4.7829690000000026e-08,0.0,0.0,0.17390334382130695
31,0.0,0.0,0.19322593757923007,0.0
32,5.566641875922587e-10,6.4612097889651805e-09,4.104090323771866e-09,1.5101649561148252e-09
33,2.086815806427901e-08,6.054631144260881e-09,2.4507508633082912e-08,6.522480755498668e-09
34,4.540021870747407e-08,3.690473573939335e-09,1.6844212550140028e-08,8.965935230700456e-09
35,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0
39,0.3161485813843874,0.0,0.0,0.0
40,4.1075449334235334e-10,3.896276476581395e-16,1.426397395200174e-10,4.303646284411233e-16
41,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0
47,0.7561756505576198,0.0,0.0,0.0
48,0.0,0.0,1.584849585970197e-11,0.0
49,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0
55,0.0,0.0,0.8490241635687723,0.0
56,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0
