,0,1,2,3
0,4.5731254161536714e-06,4.90295779535114e-06,0.10466088523326289,7.973240186575173e-06
1,3.6929412832623098e-06,0.11628987248140327,5.381137497863944e-06,6.2006716584488395e-06
2,1.450241536818232e-06,0.12921096942378146,5.955029124149103e-06,2.7612073890286826e-06
3,6.708626061858016e-07,0.14507639218221174,7.120049151998467e-06,4.894601873104833e-06
4,1.3220973366936784e-06,4.704428180789376e-06,0.18986031049575824,6.560671860965338e-07
5,1.5706455013218188e-06,1.0329223325873744e-06,2.754401498658095e-05,5.522802740549372e-07
6,2.8374718789863272e-05,7.369264023891922e-07,2.614723162605163e-07,6.284931619226461e-07
7,8.975550036905832e-08,2.7375700683616972e-08,0.0,0.0
8,3.18105756527526e-06,3.7998115508030577e-06,5.07349377665676e-06,4.139938619961158e-06
9,3.1202402300667494e-06,4.926046304392201e-06,7.199535264229781e-06,4.58095913892556e-06
10,9.447412156185824e-07,5.589747252236333e-06,3.0838813558962422e-06,1.0915113772125999e-05
11,4.2544052427819444e-07,5.128685293625902e-08,4.1777316818755946e-05,5.277711938140811e-06
12,2.1770965715462954e-06,1.4972006318258557e-06,0.2299419316004186,3.306143773960092e-06
13,7.621032774401895e-07,0.25549103511157634,2.0539690852921028e-09,1.1543753985594437e-06
14,9.482348190024041e-05,3.832950058094805e-06,0.0,1.5407487861783966e-08
15,8.409806452372019e-08,3.0131845887868265e-06,0.0,1.2613098877854846e-06
16,1.1600606729413975e-06,1.290328580538829e-06,2.670226036643551e-06,2.5812253608521554e-06
17,1.8454303409578106e-06,1.2899269076146277e-06,2.4861570212439276e-06,3.2460045004016602e-06
18,1.86578417302241e-06,1.5714664775803857e-07,3.5349579974875323e-06,2.357544363712248e-06
19,0.0,0.0,0.0,0.0
20,3.571826608953287e-08,7.302432279273754e-05,1.479369829892176e-07,3.422186598589091e-06
21,1.5468421724683851e-06,0.28387892790175173,0.0,6.341073002955351e-06
22,0.0,0.31542103100194663,5.721955339868906e-06,0.0
23,0.0,0.0005837437526741132,8.265107788309829e-08,2.236191600668586e-07
24,5.435411385907304e-07,5.185450437198628e-07,1.2284663296562097e-06,9.501034607705575e-07
25,7.414528215826944e-07,5.160117580712605e-07,1.0208557731569622e-06,1.0056477819178518e-06
26,6.11138328387967e-07,3.49042237203579e-07,6.32977481965252e-07,1.0915503398045924e-06
27,5.632636319907896e-09,1.2547921916977292e-06,5.11324147495759e-07,4.4294084562363877e-07
28,1.5870692462923452e-09,3.513217457298145e-08,2.5047820577092395e-06,1.7716556781385716e-07
29,0.0,0.0,0.0,0.0
30,0.0,0.0,0.3541506220425719,0.0
31,0.45990727700288747,0.0,0.0,0.0
32,2.3712206708650128e-07,1.100307695289124e-07,4.1309137325168425e-07,4.1768461350732474e-07
33,2.7025803112799996e-07,5.823862678508752e-08,3.7026991944027673e-07,2.9997131021394506e-07
34,5.962368872542697e-08,5.3860279136796926e-08,9.70482654571451e-08,2.125769463056806e-07
35,0.0,0.0,0.0,0.0
36,3.836896279745184e-07,0.0,7.416792409851638e-07,0.0
37,0.0,3.453206651770666e-08,7.596871578211559e-07,8.238204394917652e-06
38,5.614315198634878e-06,1.755532417073688e-08,0.3896889823212113,0.0
39,0.0,0.5279630855530735,0.0,0.0
40,2.8985600141686666e-08,3.1319895861501286e-10,3.6176169044430712e-09,1.505514439952557e-09
41,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0
45,0.0,0.0,3.511064834147376e-08,0.0
46,0.0,0.0,0.0,0.0
47,0.7561756505576198,0.0,0.0,0.0
48,1.901528912099639e-12,1.205758375738784e-11,6.5987552610815195e-12,4.3517572919073973e-10
49,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0
55,0.0,2.6218624066305835e-06,0.8490241635687723,0.0
56,1.0696296347207225e-13,1.5195812744503488e-14,3.332736104017022e-14,9.626666712486503e-15
57,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0
