,0,1,2,3
0,1.6459596632249862e-06,0.00038186224703153104,1.2819590168062428e-06,1.3545968996405638e-06
1,1.4937444693482953e-06,4.483138588446706e-06,0.0005455174957593304,1.8554095423566764e-06
2,1.4308637539348894e-06,0.001354574764143269,4.612690289511508e-06,1.3766279721298297e-06
3,7.835718764779229e-07,7.836182806767796e-05,4.445990263493898e-06,1.1691569889520252e-06
4,1.0190203449534582e-06,3.30054194136563e-06,0.000271102755857374,3.7606176353617662e-06
5,6.305660867076521e-07,1.6511792190393219e-06,0.0004421750366166544,1.0699495645900191e-06
6,5.221731829666974e-07,0.0019754779129915545,8.111850658362882e-08,1.1082945100013117e-07
7,0.00018121056347056264,3.9824818101926384e-06,4.095213405981685e-06,8.692232108688268e-07
8,6.58124225957968e-07,9.705359601537778e-07,3.986135906216064e-06,4.002958546496896e-06
9,4.1415007668520677e-07,2.322047689589129e-06,0.00036138382999829433,1.0769822767065094e-06
10,6.245201883404912e-07,2.1776576090393415e-06,0.0019351068059189572,2.3748780302143807e-06
11,1.3751037494266829e-07,2.6545943176604426e-06,0.0027644382941699403,2.340103869875819e-06
12,5.366902414519911e-07,1.832302640299718e-06,0.003949197563099917,2.226581026218798e-06
13,4.2617285329890923e-07,0.005641710804428459,8.594625285363335e-07,1.2531471801628749e-06
14,1.8710949502030852e-07,0.008059586863469234,9.526926445669028e-08,6.680196545104729e-09
15,0.0060390135550819285,5.120968936223912e-07,4.7072415071939506e-06,1.227985131197405e-06
16,1.7184429357753572e-07,1.7701006650245766e-07,9.103033400441832e-07,5.046702154203173e-07
17,1.5962379844606535e-07,2.3258507333081988e-07,8.719266902264248e-07,1.0625104014011695e-06
18,7.364178798518782e-07,1.825435577505076e-08,9.950289367323901e-07,1.939736765901199e-06
19,0.0,0.0,0.0,0.0
20,1.0912958635671679e-07,5.954462955244997e-07,0.009243614251820038,3.229932276878778e-07
21,8.204541344790194e-08,0.013953455799175974,2.417243651309018e-06,2.9895239044910257e-06
22,2.489695340915763e-07,0.022601051661000363,2.38690826306418e-07,7.837837524388924e-07
23,0.0,0.0,3.994216080920581e-06,0.009783791165041415
24,9.839572653378223e-08,3.1739747926718194e-08,5.215775102751683e-08,1.5144332818727934e-07
25,7.35279245313831e-08,5.123244849108234e-08,8.052110061708905e-08,1.210547233129881e-07
26,1.710656616806385e-07,4.106503649047197e-08,2.434269548598417e-07,2.3542235563149162e-07
27,1.0264978896626863e-09,1.6444801708780267e-07,5.890833805899168e-09,2.951879003715593e-07
28,9.222476573446167e-08,2.246462978249475e-10,1.7647708658022093e-06,1.1229761218626679e-06
29,0.0,0.0,0.0,0.0
30,1.3662920733215067e-06,0.06584460987247441,0.0,0.0
31,0.0,0.0,0.104098684539491,0.0
32,9.133338014137231e-09,3.6888095396199984e-09,1.295301158008074e-08,1.6338978266475465e-08
33,1.0562855570985816e-08,3.296395676657727e-09,2.734797043805653e-08,1.1926833578526331e-08
34,2.021243496954219e-08,5.320831186527153e-09,2.862583842680229e-08,1.2137098377662249e-08
35,0.0,0.0,0.0,0.0
36,1.9315898760711269e-07,0.0,2.8058297811696054e-08,2.298066883601118e-06
37,0.0,1.4264716281435179e-06,0.0,2.354854633762066e-06
38,0.0,0.0,0.0,0.00047660496339746005
39,0.0,0.3858267716535424,0.0,0.0
40,9.73161604077152e-10,2.1289700611161613e-11,1.7636580244942408e-09,2.752563251831354e-09
41,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0
44,0.0,0.0,1.2852604351844606e-10,0.0
45,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0
47,0.0,0.6999999999999991,0.0,0.0
48,2.256688596296505e-10,4.0101163778889875e-13,4.5226384224393673e-13,1.7073469180186096e-10
49,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0
55,0.9999999999999996,0.0,0.0,0.0
56,0.0,0.0,8.22582775729869e-12,0.0
57,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0
