,0,1,2,3
0,2.1142370696022473e-06,1.8489530099021673e-06,1.5214520330721053e-06,0.020016001876269847
1,1.8136713657742685e-06,1.8242186133430173e-06,5.56752242620572e-06,0.02224000208474429
2,1.0247155197687324e-06,0.024711113427493672,4.084648983068774e-06,6.9866759222269244e-06
3,7.491039448620211e-07,7.124469181767774e-07,0.02745679269721521,4.780022210945272e-07
4,5.624536201322957e-07,0.03604784038990888,2.6849758845505603e-06,7.550918594985057e-07
5,9.254768727757324e-08,1.996614863601562e-06,0.05094111922236964,3.494486615171653e-07
6,1.9099442724848597e-08,1.7185778374977348e-07,0.00015285801783740947,6.333004594356653e-10
7,1.3165201894683339e-08,1.1450746369334712e-07,0.09356855414594098,0.0
8,8.713688693028278e-07,1.0434724961913515e-06,1.1463778634175479e-06,1.588635404600121e-06
9,1.3948624433795078e-06,1.5719701437995967e-06,2.6750976667430823e-06,2.9176463887711015e-06
10,4.633445040455531e-07,2.6731706337801052e-06,1.6091303372946726e-06,1.4028949892353519e-05
11,1.0477945994940711e-07,2.2875066302145943e-06,0.028316825693906013,6.815704846933364e-07
12,2.623538800080692e-07,7.384468721079757e-07,5.134688965297525e-07,0.031463139659895584
13,1.2226888624512247e-07,1.0104280264277215e-06,0.05889206074603685,2.945372063304938e-07
14,9.742357460229688e-07,2.0797868325984797e-06,0.09016184275802783,8.20711772224993e-08
15,1.209375919764532e-06,7.831847447176219e-07,0.12692673040130578,0.0
16,3.7049933153775316e-07,2.5316608380086676e-07,3.0219739614134605e-07,5.345961074061507e-07
17,3.82355878416067e-07,1.7004791549388958e-07,6.977754835142989e-07,5.844171179128731e-07
18,2.1808087802479304e-06,1.4017831630034132e-07,6.177574213936804e-08,8.399897258315072e-07
19,0.0,0.0,0.0,0.0
20,4.426765031032486e-08,2.8864479978645317e-05,2.134060088965488e-06,8.836658948983496e-07
21,2.9120277069694793e-09,6.361705630172049e-08,5.35915612103461e-09,0.06681209283584039
22,7.783277624010004e-07,0.0972668161913186,7.259421870189305e-07,9.695465583489006e-07
23,7.853327122626093e-08,1.4201723348061085e-07,0.18895080454546678,0.0
24,1.0439967475551304e-07,6.604656506278214e-08,2.3009436402285223e-07,2.083002437211881e-07
25,1.5329080313792435e-07,5.579110186672122e-08,1.7471187565889119e-07,1.3071917060831744e-07
26,5.966092265564547e-08,2.625406331024093e-08,1.3788713870944094e-07,7.449549239669485e-08
27,4.533570216980379e-11,6.02121631791665e-08,2.1165992920641892e-07,6.680369041792421e-08
28,3.6059144725085455e-06,1.3571913521146159e-08,1.162110248054442e-08,2.0880968091043497e-10
29,0.0,0.0,0.0,0.0
30,0.0,3.6469422785887112e-06,0.0,0.08830444746388802
31,0.0,0.3405538898985162,0.0,0.0
32,2.3182242303306524e-08,8.857749357184485e-09,2.320623403369356e-08,6.240360296128487e-08
33,3.746057510903543e-08,3.2558931408615057e-09,3.170160381148841e-09,7.128464185892478e-09
34,3.8648313798876894e-08,6.062058638968762e-10,5.813942680998384e-09,7.294170429831645e-09
35,0.0,0.0,0.0,0.0
36,0.0,2.8534051164447126e-10,8.692867290203269e-08,2.450092881918767e-08
37,3.99609380184881e-09,8.174555262280421e-07,5.144926447579613e-06,2.9822510070966444e-06
38,3.5798617182750325e-06,1.1084118565344124e-06,0.0,0.07947400271749916
39,0.0,0.3954413559179406,0.0,0.0
40,2.9199852069648377e-09,6.12375138395146e-10,1.7878088677613498e-09,5.3940721949683266e-09
41,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,2.6644892833337746e-10
44,2.9605436481486384e-09,6.489475183200143e-13,1.067618704037099e-10,0.0
45,4.0523441311636335e-08,2.1970845732513644e-10,0.0,7.801574399150267e-06
46,0.0,0.0,0.0,0.0
47,2.129718464213049e-06,0.7632940378254591,0.0,0.0
48,5.7197313062132735e-11,1.4331571736803625e-13,2.624934910681797e-10,8.381036005343674e-12
49,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0
53,2.158236319500358e-11,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0
55,0.0,0.848104486472733,0.0,0.0
56,2.3699089227150782e-11,5.340981871113368e-22,2.5761932173537735e-21,9.219139605878041e-13
57,0.0,2.2999443464124553e-22,0.0,8.297225645290238e-14
58,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0
