,0,1,2,3
0,1.8033997351105735e-28,7.578089044519852e-15,2.0266345613182593e-26,1.7440848836681568e-24
1,3.7488838036998513e-26,1.488233037453821e-15,3.0927950655121943e-14,4.776107437315779e-26
2,1.7527951035189876e-26,1.37811513994371e-24,4.1289225142121876e-17,2.2517056021092427e-24
3,2.7351261674786505e-20,1.4882349622564722e-11,5.774981169041943e-21,1.7919308023778394e-23
4,8.706269703326712e-22,8.304071979839523e-19,1.771553552347478e-22,7.462058400013369e-26
5,6.885495675798852e-19,2.8142292428928026e-10,1.1129714566190466e-25,4.151251868062305e-19
6,9.678928430093698e-21,5.10945527291753e-20,9.924786282670206e-21,2.0939503192465953e-17
7,1.9810527267241128e-19,9.331502208214806e-14,7.601655076680652e-20,2.670288424212849e-19
8,8.064636123742323e-25,3.741816500783909e-31,5.964487476960062e-16,1.4877059270225125e-24
9,2.4383744257252997e-30,7.999110134865099e-14,1.0597685978413302e-24,5.1958993204627413e-20
10,2.907511676630176e-25,2.3563185651453824e-13,3.7874066851565194e-24,3.1548931952520316e-28
11,4.8056510577906586e-18,6.784877467596814e-27,1.0128052467264765e-11,7.856052967241078e-23
12,1.4528177454188048e-21,8.9829395967064e-21,9.270658269032072e-10,4.1742091616653917e-19
13,6.111987135746797e-20,1.4727798181693858e-08,5.946700220128682e-20,5.213233441944508e-20
14,2.1345009089847131e-19,1.898402873496875e-10,1.2189007332170776e-19,6.675322752968808e-19
15,2.9292821971739386e-13,1.2739971875778215e-18,3.3326619802282376e-18,2.5232260715103845e-18
16,2.266749124192129e-30,6.919993116478758e-31,4.848481717418667e-16,5.401219463184412e-31
17,6.40615464122866e-27,6.370241182628806e-28,2.0714352813004947e-30,1.1598751966265712e-17
18,8.563097649425682e-29,5.189148787909303e-29,1.0059926212885302e-29,4.3674154810495427e-29
19,0.0,0.0,0.0,0.0
20,2.3013210429067787e-25,5.994237060778353e-27,2.7316624420439286e-13,5.490759088303705e-19
21,1.1377630973104067e-18,2.4239553931926104e-18,1.6276303068829587e-07,2.275554153902027e-17
22,8.101788416697987e-16,1.5977233204909323e-15,1.6513886956714635e-06,1.6234994436717824e-09
23,1.6534819118174962e-05,8.305654787433849e-16,6.422316792600921e-16,1.7363866761882419e-16
24,7.512585567798071e-31,9.785453657265947e-31,3.2674538473861275e-30,1.1442480469117331e-18
25,3.889131395505781e-30,1.1138914271046048e-28,4.023080371130588e-30,5.383450692662604e-28
26,1.946536551453405e-28,8.772088966214098e-29,3.357353945756652e-29,4.464211942581255e-17
27,1.1004744001599547e-25,4.960235491488805e-17,1.456442992898135e-26,1.817213543818812e-25
28,9.429759561959836e-15,3.826807361020941e-24,5.559972695428184e-25,5.4044950655814196e-24
29,0.0,0.0,0.0,0.0
30,2.2268510906668976e-15,5.1114359253964366e-15,8.347182865606044e-05,1.9380130622473814e-15
31,0.00016535864119998308,5.313213274368363e-14,9.921277017916856e-15,1.698264677568468e-12
32,2.4882419544500115e-30,4.550153209479176e-30,1.999428967949064e-30,3.998157794756893e-30
33,5.001262331710731e-31,4.0318432845995314e-31,4.782457152031287e-31,2.287367944903154e-27
34,1.588487251710552e-29,3.1024010610704765e-33,1.2185591999326537e-37,6.737277942897128e-29
35,0.0,0.0,0.0,0.0
36,1.788495544251983e-23,2.5930057091943686e-22,9.648971815632127e-14,9.709562638262998e-23
37,1.8431084229225534e-17,1.4883628267780159e-08,1.0418092176345263e-17,1.3239961594450692e-17
38,9.407456477466375e-12,4.865843979428697e-15,4.994085673292682e-16,8.345638659948144e-06
39,0.009090983973893596,5.604726807580101e-10,4.771763234725139e-08,2.178957950310255e-10
40,4.627837924501618e-30,1.4868376252807199e-30,4.1598867256857543e-22,4.688355271518044e-30
41,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0
43,1.8433456895738347e-20,9.092214195756545e-14,9.006826742441245e-20,4.8025746304898676e-20
44,5.295651157889354e-20,7.277351866728692e-12,1.4361411067450608e-19,9.444578053837071e-20
45,3.2146003385158882e-18,2.1562304886115994e-18,1.4852264557678206e-12,9.462870232319424e-19
46,0.0,0.0,0.0,0.0
47,2.8965228340700608e-08,1.539200481205013e-09,0.09999999910818189,0.009000000831788658
48,7.794481966430057e-27,2.650815918438983e-29,6.636506841614716e-29,1.3174386313182043e-28
49,0.0,0.0,0.0,0.0
50,2.5605958370107086e-19,1.225498774069608e-18,5.407162960248622e-19,0.0
51,7.820578959407128e-19,9.438842425589158e-19,1.178701202679288e-19,0.0
52,0.0,0.0,0.0,0.0
53,7.567096867238027e-21,2.4955584867739537e-21,0.0,0.0
54,0.0,0.0,0.0,0.0
55,1.0,1.1976499899999967e-07,4.939252252421065e-07,1.830252458665782e-07
56,2.2873213034653773e-28,1.576488533976808e-27,7.298935201392082e-27,5.740991279314738e-27
57,4.656880700283598e-25,5.044140185341542e-25,2.846524657204481e-25,1.2134902194390145e-25
58,2.4549587161389835e-22,2.9606270735559763e-23,9.83013933335973e-25,3.151129746530934e-23
59,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0
61,1.5145743029012525e-20,0.0,1.8177444280277226e-21,3.82071447831353e-21
62,6.167343797763167e-24,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0
